param1,param2,n,generation,gamma_ta,label
fold_growth,fold_growth,30,5,0.1543409693686039,Trace
fold_growth,division_ratio,30,5,-0.1307869213462141,Trace
fold_growth,added_length,30,5,0.15319048085209533,Trace
fold_growth,generationtime,30,5,0.1168745520947861,Trace
fold_growth,length_birth,30,5,-0.06829896106869966,Trace
fold_growth,length_final,30,5,0.08408856399944188,Trace
fold_growth,growth_rate,30,5,0.046107469268114945,Trace
division_ratio,division_ratio,30,5,0.23993260509144446,Trace
division_ratio,added_length,30,5,-0.09236493737993157,Trace
division_ratio,generationtime,30,5,-0.10704044187071321,Trace
division_ratio,length_birth,30,5,0.10427204682951745,Trace
division_ratio,length_final,30,5,-0.011964634166106608,Trace
division_ratio,growth_rate,30,5,-0.037258519793813324,Trace
added_length,added_length,30,5,0.28785385280990533,Trace
added_length,generationtime,30,5,0.12315620654499043,Trace
added_length,length_birth,30,5,0.13328827811460695,Trace
added_length,length_final,30,5,0.31863547562078304,Trace
added_length,growth_rate,30,5,0.030543812180935943,Trace
generationtime,generationtime,30,5,0.2156421753981528,Trace
generationtime,length_birth,30,5,-0.037859147786502366,Trace
generationtime,length_final,30,5,0.07806986036802817,Trace
generationtime,growth_rate,30,5,-0.15610847770383354,Trace
length_birth,length_birth,30,5,0.33565300595634473,Trace
length_birth,length_final,30,5,0.31572684361963343,Trace
length_birth,growth_rate,30,5,-0.04764748540562561,Trace
length_final,length_final,30,5,0.4559679957622332,Trace
length_final,growth_rate,30,5,-0.004126966211813777,Trace
growth_rate,growth_rate,30,5,0.3108966077406196,Trace
fold_growth,fold_growth,30,6,0.12167839991827352,Trace
fold_growth,division_ratio,30,6,-0.09668081365681115,Trace
fold_growth,added_length,30,6,0.13359920543831416,Trace
fold_growth,generationtime,30,6,0.09316702035074803,Trace
fold_growth,length_birth,30,6,-0.0319526132627482,Trace
fold_growth,length_final,30,6,0.08886332119207348,Trace
fold_growth,growth_rate,30,6,0.028983726905576317,Trace
division_ratio,division_ratio,30,6,0.2160206908183765,Trace
division_ratio,added_length,30,6,-0.0742062930777844,Trace
division_ratio,generationtime,30,6,-0.1056272200321203,Trace
division_ratio,length_birth,30,6,0.05885296022793139,Trace
division_ratio,length_final,30,6,-0.024306810856787025,Trace
division_ratio,growth_rate,30,6,0.01974310746904411,Trace
added_length,added_length,30,6,0.2755713466820014,Trace
added_length,generationtime,30,6,0.10666435475502635,Trace
