div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,generation
,0.5978477808898297,,2.069522781782276,0.44999999999999996,2.9507832577802255,5.020306039562501,1.3285506241996217,NL,1,A,1.0,0.0
0.41135902562530496,0.7390355123472493,0.5566160472029122,2.6766189952079995,0.55,2.794382903490187,5.471001898698186,1.3437009315404531,NL,1,A,1.0,1.0
0.36847491120949716,0.6399647585888196,0.5757737535767091,2.453430379166926,0.5,3.1500592990387575,5.603489678205683,1.2799295171776393,NL,1,A,1.0,2.0
0.4749201914466593,0.789254840845503,0.6017323770075237,3.6147706997027247,0.6499999999999999,3.37180116360383,6.986571863306555,1.2142382166853893,NL,1,A,1.0,3.0
0.2844883546137582,0.5121371037251777,0.5554925674090975,2.2375477500935257,0.4500000000000002,3.8809887417363202,6.118536491829846,1.1380824527226168,NL,1,A,1.0,4.0
0.3143878686221635,0.5534482016212147,0.568052922931591,2.272721109465356,0.5500000000000003,3.4756525382475467,5.748373647712903,1.006269457493117,NL,1,A,1.0,5.0
0.3324803870336021,0.5841838706417158,0.5691365402957431,2.317298648573174,0.5999999999999996,3.2716094901865427,5.588908138759717,0.9736397844028604,NL,1,A,1.0,6.0
0.33803586147893516,0.5929169708516917,0.5701234373395752,2.321566117883285,0.6499999999999995,3.1863675190448166,5.507933636928102,0.9121799551564496,NL,1,A,1.0,7.0
0.2885690721452784,0.5011913597862531,0.575766254766137,1.8076140171986217,0.5,3.171282321634521,4.978896338833143,1.0023827195725061,NL,1,A,1.0,8.0
0.3114131633710489,0.5985186873307548,0.5203064999689059,1.8934373553806543,0.5999999999999996,2.590552127766272,4.483989483146926,0.9975311455512584,NL,1,A,1.0,9.0
0.3546431011301627,0.6265199371251489,0.5660523793663758,1.9480363199023936,0.5499999999999998,2.538172915989123,4.486209235891517,1.1391271584093619,NL,1,A,1.0,10.0
0.5981548998414593,1.1323787923377435,0.5282286315223161,4.578867331177347,1.0,2.3697441653977513,6.948611496575098,1.1323787923377435,NL,1,A,1.0,11.0
0.2939512669794233,0.5511371881376702,0.533354078269885,2.342801755915232,0.45000000000000107,3.7060702800113376,6.0488720359265695,1.2247493069725977,NL,1,A,1.0,12.0
0.30683691126596224,0.57723274172457,0.531565327270315,2.1903193660011393,0.5,3.2153706433935634,5.405690009394703,1.15446548344914,NL,1,A,1.0,13.0
0.40180128378743585,0.7685594176956566,0.5227979444870272,2.9189245696010553,0.6500000000000004,2.826083625445609,5.7450081950466645,1.1823991041471633,NL,1,A,1.0,14.0
0.28853552311337416,0.6033647314531719,0.47821078706150366,1.9498060160248665,0.45000000000000107,2.747324890628054,4.69713090665292,1.340810514340379,NL,1,A,1.0,15.0
0.4064863108697852,0.7737262635927933,0.5253619141507081,2.5942173424135286,0.7000000000000011,2.467693684135629,5.061911026549158,1.1053232337039887,NL,1,A,1.0,16.0
,0.5789951665616476,,2.0065612513674185,0.35,3.122556798788422,5.12911805015584,1.6542719044618506,NL,1,B,2.0,0.0
0.3983242777100149,0.7101210357456017,0.560924487037324,2.5743587033553696,0.5,2.877047911237544,5.451406614592914,1.4202420714912034,NL,1,B,2.0,1.0
0.3995298197780567,0.7894736737813679,0.5060711117375398,2.895967711721088,0.5499999999999998,2.7587994059804144,5.654767117701502,1.4354066796024876,NL,1,B,2.0,2.0
0.32959021892546,0.622357176338205,0.5295837044326972,2.212522162122958,0.44999999999999973,2.9946725178965674,5.2071946800195255,1.3830159474182342,NL,1,B,2.0,3.0
0.3035361537082962,0.6006819162164168,0.5053192804940987,1.886797913276367,0.5,2.631295869100165,4.518093782376532,1.2013638324328335,NL,1,B,2.0,4.0
0.38114482102268893,0.6874095430846624,0.5544654200061732,2.2377705639264693,0.7000000000000002,2.5051267666726833,4.742897330599153,0.9820136329780889,NL,1,B,2.0,5.0
0.43191779142436865,0.7977734644510547,0.541404058508727,2.8728580685840823,0.8500000000000001,2.5678238638765887,5.440681932460671,0.9385570170012407,NL,1,B,2.0,6.0
0.4132837283115784,0.8087557751218117,0.5110117801005268,3.171725898695733,0.8500000000000005,2.780252559267502,5.951978457963235,0.9514773824962485,NL,1,B,2.0,7.0
0.3213080214825395,0.5876075068783464,0.5468072101213992,2.297943337497272,0.5499999999999998,3.2545847353015445,5.552528072798816,1.0683772852333575,NL,1,B,2.0,8.0
