fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
-0.2714706581001294,,-1.049513117354298,-0.4026315789473669,0.5333475600567867,-0.5161655572975112,,0,0
0.3065768736514155,-0.06952981428298805,1.0276184662675898,0.29736842105262884,-0.6234934916752359,0.40412497459235386,-0.07042993034754064,0,1
-0.13053881130156642,0.07509512781898386,-0.2618810939610028,-0.10263157894736974,0.6510090353334967,0.38912794137249396,-0.05513371788375232,0,2
0.23826446047653738,-0.17946147120493872,0.426957304335581,0.0973684210526331,-0.8014715204247387,-0.3745142160891577,0.18507785597640303,0,3
-0.48333344641407816,0.08872566914172242,-1.990436973048046,0.2973684210526324,0.22237115584593603,-1.76806581720211,-1.057817830429412,0,4
0.3207553114699797,-0.0323010435383011,0.4002693201075962,0.19736842105263097,-1.1083743961083412,-0.708105076000745,0.10812289865701175,0,5
-0.20388856269042444,-0.12155510179331441,-1.3961587081886657,-0.10263157894736619,-0.9556943941315366,-2.3518531023202023,-0.2385080963559063,0,6
0.4373258652957961,0.0943659403148448,1.0749169612433387,0.19736842105263452,-1.0463637175638068,0.02855324367953216,0.2746522612653135,0,7
-0.3090968531290285,0.04077276355449533,-1.319796980487768,-0.2026315789473676,0.22983291902643677,-1.0899640614613313,-0.275866644871955,0,8
0.15232523385571606,0.027251667701549187,0.3483281909481457,-0.10263157894736974,-0.5001982079891576,-0.15187001704101188,0.6520263950094562,0,9
0.06322782222319667,-0.029226819749040178,0.14812146230908008,0.09736842105262955,-0.23770654287573967,-0.08958508056665959,-0.10664987444582441,0,10
0.3269916551420803,0.040550946556697554,2.298131176795098,0.19736842105263097,0.15755833669592967,2.455689513491028,0.11703196104572688,0,11
-0.19871067329201858,0.0011446572090841878,-0.2950681471412264,-0.20263157894737116,1.3845308742526314,1.089462727111405,0.09208728791809229,0,12
0.07857952528357004,-0.04500932543000424,0.7501590524423989,-0.002631578947368318,0.3222114092153383,1.0723704616577372,0.13842662782451032,0,13
0.03268151423176213,-0.004745585598304736,0.6739075246267401,-0.002631578947368318,0.5691296957303162,1.2430372203570563,0.0466306057208945,0,14
-0.11449884020003631,-0.03543405028538238,-0.28108626658589486,-0.10263157894736974,0.46394792300391074,0.18286165641801588,-0.015033790129926894,0,15
-0.05921200570325047,0.000875164811763085,-0.21595266722109763,-0.10263157894736974,0.10480465029361064,-0.11114801692748699,0.12318329611203827,0,16
-0.039420949332222954,0.01181903823835806,-0.19057842529265168,-0.002631578947368318,-0.003909544764301831,-0.1944879700569535,-0.09757432140707567,0,17
0.01901795077243562,0.03250436062220785,0.16251937295371155,-0.002631578947368318,0.053510968206300635,0.21603034116001218,0.01930347880224148,0,18
-0.03741352081493743,0.0022575424354761564,-0.08315664318920879,-0.10263157894736974,0.13104663981792575,0.04788999662871696,0.17767950833282087,0,19
0.20049088104501833,-0.04220491544841731,0.9555982250847719,-0.002631578947368318,-0.2005639770882337,0.7550342479965382,0.3822493393474069,0,20
0.01453979338943745,-0.04606596563847509,0.21078121135950667,-0.10263157894736974,0.14318558452990882,0.3539667958894155,0.3075627938437586,0,21
0.08266276835747421,-0.04492529896521913,0.41977099127198914,-0.002631578947368318,-0.0570172130533666,0.36275377821862254,0.14659311397231867,0,22
