div_then_fold,div_and_fold,fold_then_div,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,generation
,,-0.17949268134564478,-0.1876172782144287,,-0.4316972010686255,-0.09999999999999992,0.6229511821337042,0.19125398106507863,-0.11911988282619879,SL,1,A,1.0,0.0
,-0.0007963404488199322,-0.13498962358014732,-0.025559094742790056,0.0170417233088892,0.04919688876546102,-0.04999999999999993,0.1734397497053357,0.22263663847079673,0.11761726916596604,SL,1,A,1.0,1.0
0.03477037696488372,-0.0033965562033486107,-0.0037643688304582756,0.0436344748680485,-0.03923421674129152,0.13801330726407413,-0.050000000000000044,-0.09256086262901997,0.04545244463505416,0.290601193193063,SL,1,A,1.0,2.0
-0.03819185460333885,0.04092339856674859,0.07882715382600192,0.08493742947803629,-0.006190151880329453,0.4258385945438845,2.220446049250313e-16,-0.01703270067987317,0.40880589386401134,0.18716470015806652,SL,1,A,1.0,3.0
-0.14215578907399795,-0.0384363243210582,-0.0723530041730005,-0.0910930043739917,0.012387252031483165,-0.19921457551194388,-0.09999999999999987,0.2653622167793901,0.06614764126744621,0.15666375671790655,SL,1,A,1.0,4.0
-0.10004675331219215,-0.023801394413488886,-0.0460279959993104,-0.08116360320263127,0.028613499411087928,-0.2307608739523337,-0.050000000000000044,0.1629631100308755,-0.0677977639214582,-0.0213940019836365,SL,1,A,1.0,5.0
-0.1392801666791973,-0.05870519500729904,-0.2613477435264263,-0.15382518402530643,0.03799186293489065,-0.5814053635541496,-0.050000000000000044,0.13428253257971345,-0.44712283097443617,-0.2030479540403245,SL,1,A,1.0,6.0
0.11798356438543744,0.00571548662723953,-0.020935040266819138,0.07948557569122827,-0.050085611230689275,-0.08646406248830374,0.15000000000000058,-0.4597846555271303,-0.5462487180154341,-0.23530948193987733,SL,1,A,1.0,7.0
0.0074859869119197064,0.05409889419462838,0.01300683259791402,0.15234350175594757,-0.03238130078190837,0.2715325251271783,0.09999999999999987,-0.4307220651508259,-0.1591895400236476,0.009075552212502558,SL,1,A,1.0,8.0
0.08233984809394435,0.05340311745481524,0.17772913206777452,0.1839183971422108,-0.05135537250576511,0.5521187870693929,0.050000000000000044,-0.3312479678005875,0.22087081926880536,0.2197715318384441,SL,1,A,1.0,9.0
-0.03615348361036941,0.0637726666732546,0.16264495179594984,0.11266223387413421,0.0050662845432773995,0.7423875177825505,0.10000000000000075,0.12910587905033077,0.8714933968328813,-0.06307220757261489,SL,1,A,1.0,10.0
-0.24333526697561725,-0.1026322188335918,-0.1780711471865014,-0.23194573987881312,0.03665054601788009,-0.6348801439772602,-0.10000000000000031,0.6479442862143827,0.013064142237122489,-0.24577263043872422,SL,1,A,1.0,11.0
-0.1398766431106342,-0.06513771450151806,-0.13488867443298935,-0.16910861316390058,0.04217348792119335,-0.6063428022935029,-0.0499999999999996,0.19929215996144167,-0.40705064233206123,-0.2412565268868112,SL,1,A,1.0,12.0
-0.04251920984963653,-0.017908191903895587,-0.15765418861287395,-0.07672395212816785,0.03457294389525445,-0.39305151845044817,0.050000000000000044,-0.06901571815534036,-0.4620672366057885,-0.3015131667023132,SL,1,A,1.0,13.0
-0.12397310405543671,-0.0885515566451916,-0.1868326733793012,-0.14790422386911783,-0.026813739918542745,-0.8892695389507983,2.220446049250313e-16,-0.3657664348683092,-1.2550359738191075,-0.33026119616894256,SL,1,A,1.0,14.0
0.05272901204327174,0.07045400448478806,0.06272893010054514,0.14584410465216724,-0.008152061582002101,-0.07703784523892088,0.050000000000000044,-0.6882556318777504,-0.7652934771166713,0.14362294685835697,SL,1,A,1.0,15.0
0.3260263708751625,0.14692726828373937,0.27730584662650015,0.3310471961052214,-0.026089250868859715,1.0433412944068512,0.1499999999999997,-0.5114704619346422,0.531870832472209,0.18395988541677988,SL,1,A,1.0,16.0
0.019651850162087703,0.037719706480860205,0.08088165676250347,0.1137320260008855,-0.029364673463625646,0.7236324751162191,-6.661338147750939e-16,0.10781330685693868,0.8314457819731578,0.2511526924310681,SL,1,A,1.0,17.0
-0.1811491573604399,-0.04529271705155796,-0.07078243716054466,-0.0888802967467015,-0.0016895242826391321,-0.07739967424531624,-6.661338147750939e-16,0.4097909998592746,0.33239132561395834,-0.19909691367468163,SL,1,A,1.0,18.0
-0.03691000961243973,0.026027622661875305,-0.13705054035143016,0.010558141093018225,0.02829556217453788,0.36096834823823754,-0.10000000000000031,0.30658911402875555,0.6675574622669931,0.44709560090936584,SL,1,A,1.0,19.0
